ExtendedProperties,StudentID,ProgramCode,ProgramDescription,EligibilityStartDate,EligibilityEndDate,ParticipationStartDate,ParticipationEndDate,AcademicYear,ExtractedAt
[],44335,122,NCLB Title I Part A Basic Targeted,,,2022-11-01T00:00:00,2023-01-06T00:00:00,2025-2026,2026-02-22T00:23:38.893767
[],44352,101,504 Accommodation Plan,2023-08-21T00:00:00,,2023-08-21T00:00:00,,2025-2026,2026-02-22T00:23:38.893767
[],44352,122,NCLB Title I Part A Basic Targeted,,,2022-11-01T00:00:00,2023-01-13T00:00:00,2025-2026,2026-02-22T00:23:38.893767
[],44352,122,NCLB Title I Part A Basic Targeted,,,2023-02-27T00:00:00,2023-05-09T00:00:00,2025-2026,2026-02-22T00:23:38.893767
[],44366,122,NCLB Title I Part A Basic Targeted,,,2022-11-01T00:00:00,2023-01-13T00:00:00,2025-2026,2026-02-22T00:23:38.893767
[],44366,122,NCLB Title I Part A Basic Targeted,,,2023-02-27T00:00:00,2023-05-09T00:00:00,2025-2026,2026-02-22T00:23:38.893767
[],44369,101,504 Accommodation Plan,2025-10-22T00:00:00,,2025-10-22T00:00:00,,2025-2026,2026-02-22T00:23:38.893767
[],44369,122,NCLB Title I Part A Basic Targeted,,,2023-02-27T00:00:00,2023-05-09T00:00:00,2025-2026,2026-02-22T00:23:38.893767
[],44369,122,NCLB Title I Part A Basic Targeted,,,2024-04-14T00:00:00,2025-06-12T00:00:00,2025-2026,2026-02-22T00:23:38.893767
"[{'Name': 'DisabilityCode', 'Value': '240'}, {'Name': 'DisabilityCodeDescription', 'Value': 'Speech or Language Impairment (SLI)'}, {'Name': 'DisabilityCode2', 'Value': '200'}, {'Name': 'DisabilityCode2Description', 'Value': ''}, {'Name': 'ParentalConsentDate', 'Value': '0001-01-01T00:00:00'}, {'Name': 'ResidenceStatusCode', 'Value': ''}]",44370,144,Special Education,2015-05-15T00:00:00,2023-05-10T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],44370,181,NSLP Free Meal Program,2022-08-09T00:00:00,2022-08-09T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],44370,181,NSLP Free Meal Program,2023-08-01T00:00:00,2023-08-01T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],44371,181,NSLP Free Meal Program,2018-08-23T00:00:00,2019-06-13T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],44371,181,NSLP Free Meal Program,2019-08-22T00:00:00,2020-06-11T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],44371,181,NSLP Free Meal Program,2020-08-24T00:00:00,2021-06-10T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],44371,181,NSLP Free Meal Program,2021-08-19T00:00:00,2022-06-09T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],44371,181,NSLP Free Meal Program,2022-08-18T00:00:00,2023-06-08T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],44371,181,NSLP Free Meal Program,2022-08-09T00:00:00,2022-08-09T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],44371,181,NSLP Free Meal Program,2023-08-10T00:00:00,2023-08-10T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],44371,181,NSLP Free Meal Program,2023-07-03T00:00:00,2024-06-13T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],44371,181,NSLP Free Meal Program,2024-07-02T00:00:00,,,,2025-2026,2026-02-22T00:23:38.893767
[],44371,181,NSLP Free Meal Program,2025-08-04T00:00:00,2026-06-30T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],44371,122,NCLB Title I Part A Basic Targeted,,,2018-11-01T00:00:00,2019-01-29T00:00:00,2025-2026,2026-02-22T00:23:38.893767
[],44371,122,NCLB Title I Part A Basic Targeted,,,2019-09-15T00:00:00,2019-11-05T00:00:00,2025-2026,2026-02-22T00:23:38.893767
[],44371,305,LIP - Structured English Immersion Program or other predominantly English Language Instructional Models,2019-08-23T00:00:00,2021-11-30T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],44371,122,NCLB Title I Part A Basic Targeted,,,2022-11-01T00:00:00,2023-01-06T00:00:00,2025-2026,2026-02-22T00:23:38.893767
[],44372,122,NCLB Title I Part A Basic Targeted,,,2022-11-01T00:00:00,2023-01-06T00:00:00,2025-2026,2026-02-22T00:23:38.893767
[],44380,181,NSLP Free Meal Program,2023-08-12T00:00:00,2024-06-13T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],44380,181,NSLP Free Meal Program,2024-08-05T00:00:00,,,,2025-2026,2026-02-22T00:23:38.893767
[],44380,181,NSLP Free Meal Program,2025-07-02T00:00:00,2026-06-30T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],44380,305,LIP - Structured English Immersion Program or other predominantly English Language Instructional Models,2019-08-23T00:00:00,2022-12-02T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],44380,122,NCLB Title I Part A Basic Targeted,2021-11-15T00:00:00,2022-02-28T00:00:00,2021-11-15T00:00:00,2022-02-28T00:00:00,2025-2026,2026-02-22T00:23:38.893767
[],44380,122,NCLB Title I Part A Basic Targeted,,,2002-11-01T00:00:00,2023-01-06T00:00:00,2025-2026,2026-02-22T00:23:38.893767
[],44380,122,NCLB Title I Part A Basic Targeted,,,2023-02-27T00:00:00,2023-05-09T00:00:00,2025-2026,2026-02-22T00:23:38.893767
[],44395,122,NCLB Title I Part A Basic Targeted,,,2022-11-01T00:00:00,2023-01-06T00:00:00,2025-2026,2026-02-22T00:23:38.893767
[],44405,101,504 Accommodation Plan,2023-12-14T00:00:00,,2023-12-14T00:00:00,,2025-2026,2026-02-22T00:23:38.893767
"[{'Name': 'DisabilityCode', 'Value': '240'}, {'Name': 'DisabilityCodeDescription', 'Value': 'Speech or Language Impairment (SLI)'}, {'Name': 'DisabilityCode2', 'Value': '200'}, {'Name': 'DisabilityCode2Description', 'Value': ''}, {'Name': 'ParentalConsentDate', 'Value': '0001-01-01T00:00:00'}, {'Name': 'ResidenceStatusCode', 'Value': ''}]",44429,144,Special Education,2018-02-26T00:00:00,2022-12-14T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],44429,182,NSLP Reduced-Price Meal Program,2018-08-23T00:00:00,2019-06-13T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],44436,182,NSLP Reduced-Price Meal Program,2023-08-01T00:00:00,2023-08-01T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],44436,182,NSLP Reduced-Price Meal Program,2024-08-02T00:00:00,,,,2025-2026,2026-02-22T00:23:38.893767
[],44436,122,NCLB Title I Part A Basic Targeted,,,2022-11-01T00:00:00,2023-01-06T00:00:00,2025-2026,2026-02-22T00:23:38.893767
[],44437,182,NSLP Reduced-Price Meal Program,2023-08-01T00:00:00,2023-08-01T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],44437,182,NSLP Reduced-Price Meal Program,2024-08-02T00:00:00,,,,2025-2026,2026-02-22T00:23:38.893767
[],44437,122,NCLB Title I Part A Basic Targeted,,,2022-11-01T00:00:00,2023-01-06T00:00:00,2025-2026,2026-02-22T00:23:38.893767
[],44439,122,NCLB Title I Part A Basic Targeted,,,2022-11-01T00:00:00,2023-01-06T00:00:00,2025-2026,2026-02-22T00:23:38.893767
[],44441,182,NSLP Reduced-Price Meal Program,2022-02-02T00:00:00,2022-06-09T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],44441,182,NSLP Reduced-Price Meal Program,2022-08-18T00:00:00,2023-06-08T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],44441,182,NSLP Reduced-Price Meal Program,2022-08-13T00:00:00,2022-08-13T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],44441,182,NSLP Reduced-Price Meal Program,2023-08-07T00:00:00,2023-08-15T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],44441,182,NSLP Reduced-Price Meal Program,2023-07-03T00:00:00,2024-06-13T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],44441,181,NSLP Free Meal Program,2024-08-09T00:00:00,,,,2025-2026,2026-02-22T00:23:38.893767
[],44441,305,LIP - Structured English Immersion Program or other predominantly English Language Instructional Models,2019-08-23T00:00:00,2021-11-30T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],44441,122,NCLB Title I Part A Basic Targeted,,,2022-11-01T00:00:00,2023-01-13T00:00:00,2025-2026,2026-02-22T00:23:38.893767
[],44443,181,NSLP Free Meal Program,2020-09-02T00:00:00,2021-06-10T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],44443,181,NSLP Free Meal Program,2021-08-19T00:00:00,2022-06-09T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],44443,181,NSLP Free Meal Program,2022-08-09T00:00:00,2022-08-09T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],44443,182,NSLP Reduced-Price Meal Program,2022-09-02T00:00:00,2023-04-07T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],44443,181,NSLP Free Meal Program,2023-04-17T00:00:00,2023-06-08T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],44443,181,NSLP Free Meal Program,2023-08-03T00:00:00,2023-08-03T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],44443,181,NSLP Free Meal Program,2023-07-03T00:00:00,2024-06-13T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],44443,181,NSLP Free Meal Program,2024-07-02T00:00:00,,,,2025-2026,2026-02-22T00:23:38.893767
[],44443,182,NSLP Reduced-Price Meal Program,2025-08-10T00:00:00,2026-06-30T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],44443,122,NCLB Title I Part A Basic Targeted,,,2018-09-01T00:00:00,2019-01-29T00:00:00,2025-2026,2026-02-22T00:23:38.893767
[],44443,122,NCLB Title I Part A Basic Targeted,,,2019-09-15T00:00:00,2020-06-11T00:00:00,2025-2026,2026-02-22T00:23:38.893767
[],44443,122,NCLB Title I Part A Basic Targeted,,,2022-11-01T00:00:00,2023-01-06T00:00:00,2025-2026,2026-02-22T00:23:38.893767
[],44444,181,NSLP Free Meal Program,2024-08-01T00:00:00,,,,2025-2026,2026-02-22T00:23:38.893767
[],44444,122,NCLB Title I Part A Basic Targeted,,,2022-11-01T00:00:00,2023-01-07T00:00:00,2025-2026,2026-02-22T00:23:38.893767
[],44449,305,LIP - Structured English Immersion Program or other predominantly English Language Instructional Models,2019-08-23T00:00:00,2022-12-02T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],44449,122,NCLB Title I Part A Basic Targeted,2021-11-15T00:00:00,2022-02-28T00:00:00,2021-11-15T00:00:00,2022-02-28T00:00:00,2025-2026,2026-02-22T00:23:38.893767
[],44450,181,NSLP Free Meal Program,2017-08-24T00:00:00,2018-06-14T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],44450,182,NSLP Reduced-Price Meal Program,2018-08-23T00:00:00,2019-06-13T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],44450,181,NSLP Free Meal Program,2022-08-10T00:00:00,2022-08-10T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],44450,181,NSLP Free Meal Program,2023-08-03T00:00:00,2024-06-13T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],44450,181,NSLP Free Meal Program,2024-08-02T00:00:00,,,,2025-2026,2026-02-22T00:23:38.893767
[],44450,122,NCLB Title I Part A Basic Targeted,,,2018-09-01T00:00:00,2019-01-29T00:00:00,2025-2026,2026-02-22T00:23:38.893767
[],44450,122,NCLB Title I Part A Basic Targeted,,,2019-09-15T00:00:00,2020-06-11T00:00:00,2025-2026,2026-02-22T00:23:38.893767
[],44450,305,LIP - Structured English Immersion Program or other predominantly English Language Instructional Models,2019-08-23T00:00:00,2024-12-16T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],44450,122,NCLB Title I Part A Basic Targeted,2021-11-15T00:00:00,2022-02-28T00:00:00,2021-11-15T00:00:00,2022-02-28T00:00:00,2025-2026,2026-02-22T00:23:38.893767
[],44450,122,NCLB Title I Part A Basic Targeted,,,2022-11-01T00:00:00,2023-01-06T00:00:00,2025-2026,2026-02-22T00:23:38.893767
[],44450,122,NCLB Title I Part A Basic Targeted,,,2023-02-27T00:00:00,2023-05-09T00:00:00,2025-2026,2026-02-22T00:23:38.893767
"[{'Name': 'DisabilityCode', 'Value': '290'}, {'Name': 'DisabilityCodeDescription', 'Value': 'Specific Learning Disability (SLD)'}, {'Name': 'DisabilityCode2', 'Value': ''}, {'Name': 'DisabilityCode2Description', 'Value': ''}, {'Name': 'ParentalConsentDate', 'Value': '0001-01-01T00:00:00'}, {'Name': 'ResidenceStatusCode', 'Value': ''}]",44570,144,Special Education,2021-03-25T00:00:00,2024-03-21T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],44570,182,NSLP Reduced-Price Meal Program,2024-08-08T00:00:00,,,,2025-2026,2026-02-22T00:23:38.893767
[],44570,122,NCLB Title I Part A Basic Targeted,,,2018-09-01T00:00:00,2019-06-13T00:00:00,2025-2026,2026-02-22T00:23:38.893767
[],44570,122,NCLB Title I Part A Basic Targeted,,,2019-09-15T00:00:00,2020-06-11T00:00:00,2025-2026,2026-02-22T00:23:38.893767
[],44570,305,LIP - Structured English Immersion Program or other predominantly English Language Instructional Models,2019-08-23T00:00:00,2024-01-12T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],44716,182,NSLP Reduced-Price Meal Program,2023-08-11T00:00:00,2023-08-11T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],44716,122,NCLB Title I Part A Basic Targeted,,,2022-11-01T00:00:00,2023-01-06T00:00:00,2025-2026,2026-02-22T00:23:38.893767
[],45039,101,504 Accommodation Plan,2025-08-18T00:00:00,,2025-08-18T00:00:00,,2025-2026,2026-02-22T00:23:38.893767
"[{'Name': 'DisabilityCode', 'Value': '280'}, {'Name': 'DisabilityCodeDescription', 'Value': 'Other Health Impairment (OHI)'}, {'Name': 'DisabilityCode2', 'Value': '240'}, {'Name': 'DisabilityCode2Description', 'Value': 'Speech or Language Impairment (SLI)'}, {'Name': 'ParentalConsentDate', 'Value': '2018-12-07T00:00:00'}, {'Name': 'ResidenceStatusCode', 'Value': ''}]",45347,144,Special Education,2019-02-01T00:00:00,,,,2025-2026,2026-02-22T00:23:38.893767
[],45347,182,NSLP Reduced-Price Meal Program,2022-08-11T00:00:00,2022-08-11T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],45399,181,NSLP Free Meal Program,2019-08-28T00:00:00,2020-06-11T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],45399,181,NSLP Free Meal Program,2020-10-02T00:00:00,2021-06-10T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],45399,181,NSLP Free Meal Program,2021-08-19T00:00:00,2022-06-09T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],45399,181,NSLP Free Meal Program,2022-08-18T00:00:00,2023-06-08T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],45399,182,NSLP Reduced-Price Meal Program,2022-08-14T00:00:00,2022-08-14T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],45399,181,NSLP Free Meal Program,2023-07-03T00:00:00,2024-06-13T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],45399,181,NSLP Free Meal Program,2024-06-12T00:00:00,2025-08-21T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],45399,181,NSLP Free Meal Program,2025-09-09T00:00:00,2026-06-30T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],45399,122,NCLB Title I Part A Basic Targeted,,,2019-09-12T00:00:00,2020-01-28T00:00:00,2025-2026,2026-02-22T00:23:38.893767
[],45399,305,LIP - Structured English Immersion Program or other predominantly English Language Instructional Models,2019-08-23T00:00:00,2022-12-02T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],45399,122,NCLB Title I Part A Basic Targeted,,,2022-11-01T00:00:00,2023-01-06T00:00:00,2025-2026,2026-02-22T00:23:38.893767
[],45683,305,LIP - Structured English Immersion Program or other predominantly English Language Instructional Models,2019-08-23T00:00:00,2021-11-30T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
"[{'Name': 'DisabilityCode', 'Value': '280'}, {'Name': 'DisabilityCodeDescription', 'Value': 'Other Health Impairment (OHI)'}, {'Name': 'DisabilityCode2', 'Value': '240'}, {'Name': 'DisabilityCode2Description', 'Value': 'Speech or Language Impairment (SLI)'}, {'Name': 'ParentalConsentDate', 'Value': '0001-01-01T00:00:00'}, {'Name': 'ResidenceStatusCode', 'Value': ''}]",46001,144,Special Education,2021-01-28T00:00:00,2023-10-27T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],46050,181,NSLP Free Meal Program,2021-08-19T00:00:00,2022-06-09T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],46050,181,NSLP Free Meal Program,2022-08-11T00:00:00,2022-08-11T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],46050,181,NSLP Free Meal Program,2023-08-03T00:00:00,2023-08-16T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],46050,181,NSLP Free Meal Program,2023-08-16T00:00:00,2024-06-13T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
"[{'Name': 'DwellingTypeCode', 'Value': '120'}, {'Name': 'DwellingTypeCodeDescription', 'Value': 'Temporarily Doubled Up'}, {'Name': 'RunawayIndicator', 'Value': 'N'}, {'Name': 'UnaccompaniedYouthIndicator', 'Value': 'N'}]",46050,191,Homeless Program,2021-08-19T00:00:00,2022-06-09T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],46050,305,LIP - Structured English Immersion Program or other predominantly English Language Instructional Models,2017-08-24T00:00:00,2022-12-02T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],46050,122,NCLB Title I Part A Basic Targeted,,,2022-11-01T00:00:00,2023-01-06T00:00:00,2025-2026,2026-02-22T00:23:38.893767
[],46359,182,NSLP Reduced-Price Meal Program,2024-08-02T00:00:00,,,,2025-2026,2026-02-22T00:23:38.893767
[],46359,122,NCLB Title I Part A Basic Targeted,,,2022-11-01T00:00:00,2023-01-06T00:00:00,2025-2026,2026-02-22T00:23:38.893767
[],46401,181,NSLP Free Meal Program,2022-08-12T00:00:00,2022-08-12T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],46401,181,NSLP Free Meal Program,2022-09-02T00:00:00,2023-06-08T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],46401,181,NSLP Free Meal Program,2023-07-03T00:00:00,2024-06-13T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],46401,182,NSLP Reduced-Price Meal Program,2024-08-07T00:00:00,2024-07-01T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],46401,181,NSLP Free Meal Program,2024-07-02T00:00:00,,,,2025-2026,2026-02-22T00:23:38.893767
[],46401,181,NSLP Free Meal Program,2025-08-04T00:00:00,2026-06-30T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],46401,305,LIP - Structured English Immersion Program or other predominantly English Language Instructional Models,2022-08-18T00:00:00,2023-06-08T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],46401,122,NCLB Title I Part A Basic Targeted,,,2022-11-01T00:00:00,2023-01-06T00:00:00,2025-2026,2026-02-22T00:23:38.893767
[],46401,305,LIP - Structured English Immersion Program or other predominantly English Language Instructional Models,2023-08-22T00:00:00,2024-12-16T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],46401,122,NCLB Title I Part A Basic Targeted,,,2023-11-06T00:00:00,2024-04-04T00:00:00,2025-2026,2026-02-22T00:23:38.893767
[],46461,122,NCLB Title I Part A Basic Targeted,,,2022-11-01T00:00:00,2023-01-07T00:00:00,2025-2026,2026-02-22T00:23:38.893767
[],46505,181,NSLP Free Meal Program,2022-08-23T00:00:00,2022-08-23T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],46505,181,NSLP Free Meal Program,2022-09-02T00:00:00,2023-06-08T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],46505,181,NSLP Free Meal Program,2023-08-10T00:00:00,2023-08-10T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],46505,181,NSLP Free Meal Program,2023-07-03T00:00:00,2024-06-13T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],46505,181,NSLP Free Meal Program,2024-07-02T00:00:00,2024-07-02T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],46505,181,NSLP Free Meal Program,2025-07-02T00:00:00,2026-06-30T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],46505,305,LIP - Structured English Immersion Program or other predominantly English Language Instructional Models,2022-08-18T00:00:00,2023-06-08T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],46505,122,NCLB Title I Part A Basic Targeted,,,2022-11-01T00:00:00,2023-01-13T00:00:00,2025-2026,2026-02-22T00:23:38.893767
[],46505,122,NCLB Title I Part A Basic Targeted,,,2023-02-27T00:00:00,2023-05-09T00:00:00,2025-2026,2026-02-22T00:23:38.893767
[],46505,305,LIP - Structured English Immersion Program or other predominantly English Language Instructional Models,2023-08-22T00:00:00,2023-12-15T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],46505,122,NCLB Title I Part A Basic Targeted,,,2024-04-14T00:00:00,2024-06-30T00:00:00,2025-2026,2026-02-22T00:23:38.893767
[],46505,122,NCLB Title I Part A Basic Targeted,,,2024-08-21T00:00:00,2025-06-12T00:00:00,2025-2026,2026-02-22T00:23:38.893767
[],46505,122,NCLB Title I Part A Basic Targeted,,,2024-09-30T00:00:00,2024-11-15T00:00:00,2025-2026,2026-02-22T00:23:38.893767
[],46505,122,NCLB Title I Part A Basic Targeted,,,2024-12-09T00:00:00,2025-06-06T00:00:00,2025-2026,2026-02-22T00:23:38.893767
[],46608,182,NSLP Reduced-Price Meal Program,2023-03-31T00:00:00,2023-03-31T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],46608,182,NSLP Reduced-Price Meal Program,2023-08-02T00:00:00,2023-08-02T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],46608,182,NSLP Reduced-Price Meal Program,2024-08-06T00:00:00,,,,2025-2026,2026-02-22T00:23:38.893767
[],46608,305,LIP - Structured English Immersion Program or other predominantly English Language Instructional Models,2023-08-22T00:00:00,2025-11-18T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],46608,122,NCLB Title I Part A Basic Targeted,,,2023-09-25T00:00:00,2025-06-12T00:00:00,2025-2026,2026-02-22T00:23:38.893767
[],46608,122,NCLB Title I Part A Basic Targeted,,,2023-09-25T00:00:00,2023-11-09T00:00:00,2025-2026,2026-02-22T00:23:38.893767
[],46783,181,NSLP Free Meal Program,2024-08-15T00:00:00,,,,2025-2026,2026-02-22T00:23:38.893767
[],46783,122,NCLB Title I Part A Basic Targeted,,,2023-10-02T00:00:00,2023-11-09T00:00:00,2025-2026,2026-02-22T00:23:38.893767
[],46783,305,LIP - Structured English Immersion Program or other predominantly English Language Instructional Models,2023-08-22T00:00:00,,,,2025-2026,2026-02-22T00:23:38.893767
[],46783,122,NCLB Title I Part A Basic Targeted,,,2023-10-02T00:00:00,2023-11-09T00:00:00,2025-2026,2026-02-22T00:23:38.893767
[],46783,122,NCLB Title I Part A Basic Targeted,,,2024-04-14T00:00:00,2024-05-24T00:00:00,2025-2026,2026-02-22T00:23:38.893767
[],46783,122,NCLB Title I Part A Basic Targeted,,,2024-08-21T00:00:00,2025-06-12T00:00:00,2025-2026,2026-02-22T00:23:38.893767
"[{'Name': 'DisabilityCode', 'Value': '290'}, {'Name': 'DisabilityCodeDescription', 'Value': 'Specific Learning Disability (SLD)'}, {'Name': 'DisabilityCode2', 'Value': ''}, {'Name': 'DisabilityCode2Description', 'Value': ''}, {'Name': 'ParentalConsentDate', 'Value': '0001-01-01T00:00:00'}, {'Name': 'ResidenceStatusCode', 'Value': ''}]",46785,144,Special Education,2020-01-28T00:00:00,,,,2025-2026,2026-02-22T00:23:38.893767
[],46785,181,NSLP Free Meal Program,2023-08-08T00:00:00,2023-08-08T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],46785,182,NSLP Reduced-Price Meal Program,2024-08-12T00:00:00,,,,2025-2026,2026-02-22T00:23:38.893767
"[{'Name': 'DisabilityCode', 'Value': '290'}, {'Name': 'DisabilityCodeDescription', 'Value': 'Specific Learning Disability (SLD)'}, {'Name': 'DisabilityCode2', 'Value': ''}, {'Name': 'DisabilityCode2Description', 'Value': ''}, {'Name': 'ParentalConsentDate', 'Value': '0001-01-01T00:00:00'}, {'Name': 'ResidenceStatusCode', 'Value': ''}]",46786,144,Special Education,2020-01-22T00:00:00,,,,2025-2026,2026-02-22T00:23:38.893767
[],46786,181,NSLP Free Meal Program,2023-08-08T00:00:00,2023-08-08T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],46786,182,NSLP Reduced-Price Meal Program,2024-08-12T00:00:00,,,,2025-2026,2026-02-22T00:23:38.893767
[],46794,181,NSLP Free Meal Program,2024-07-02T00:00:00,,,,2025-2026,2026-02-22T00:23:38.893767
[],46794,181,NSLP Free Meal Program,2025-08-04T00:00:00,2026-06-30T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],46820,101,504 Accommodation Plan,2023-09-28T00:00:00,,2023-09-28T00:00:00,,2025-2026,2026-02-22T00:23:38.893767
[],46820,181,NSLP Free Meal Program,2024-07-02T00:00:00,,,,2025-2026,2026-02-22T00:23:38.893767
"[{'Name': 'DisabilityCode', 'Value': '280'}, {'Name': 'DisabilityCodeDescription', 'Value': 'Other Health Impairment (OHI)'}, {'Name': 'DisabilityCode2', 'Value': '240'}, {'Name': 'DisabilityCode2Description', 'Value': 'Speech or Language Impairment (SLI)'}, {'Name': 'ParentalConsentDate', 'Value': '0001-01-01T00:00:00'}, {'Name': 'ResidenceStatusCode', 'Value': ''}]",46844,144,Special Education,2025-05-13T00:00:00,,,,2025-2026,2026-02-22T00:23:38.893767
[],46844,181,NSLP Free Meal Program,2023-08-16T00:00:00,2024-06-13T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],46844,182,NSLP Reduced-Price Meal Program,2024-08-16T00:00:00,2024-07-01T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],46844,181,NSLP Free Meal Program,2024-07-02T00:00:00,,,,2025-2026,2026-02-22T00:23:38.893767
[],46844,181,NSLP Free Meal Program,2025-08-04T00:00:00,2026-06-30T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],46844,122,NCLB Title I Part A Basic Targeted,,,2023-10-02T00:00:00,2023-11-09T00:00:00,2025-2026,2026-02-22T00:23:38.893767
[],46844,305,LIP - Structured English Immersion Program or other predominantly English Language Instructional Models,2023-08-22T00:00:00,2026-02-02T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],46844,122,NCLB Title I Part A Basic Targeted,,,2023-10-02T00:00:00,2023-11-09T00:00:00,2025-2026,2026-02-22T00:23:38.893767
[],46844,122,NCLB Title I Part A Basic Targeted,,,2024-04-14T00:00:00,2024-05-24T00:00:00,2025-2026,2026-02-22T00:23:38.893767
[],46846,101,504 Accommodation Plan,2026-02-09T00:00:00,,2026-02-09T00:00:00,,2025-2026,2026-02-22T00:23:38.893767
[],46846,181,NSLP Free Meal Program,2024-07-02T00:00:00,,,,2025-2026,2026-02-22T00:23:38.893767
