StudentID,InterIntraDistrictStateCode,NonpublicSchoolStateCode,NextSchoolCode,ReportingSchoolCode,SchoolCode,StudentNumber,AcademicYear,Track,AttendanceProgramCode,AttendanceProgramCodeAdditional1,AttendanceProgramCodeAdditional2,Grade,ElementaryTeacherNumber,ElementaryTeacherName,EnterDate,LeaveDate,ExitReasonCode,InterIntraDistrictTransferCode,ExtractedAt
43941,0,,0,0,16,6001,2024-2025,,,,,8,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
43944,0,,0,0,16,6003,2024-2025,,,,,8,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
43945,0,,0,0,16,6004,2024-2025,,,,,8,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
43946,0,,0,0,16,6005,2024-2025,,,,,8,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
43947,0,,0,0,16,6006,2024-2025,,,,,8,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
43949,0,,0,0,16,6007,2024-2025,,,,,8,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
43952,0,,0,0,16,6008,2024-2025,,,,,8,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
43956,0,,0,0,16,6009,2024-2025,,,,,8,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
43959,0,,0,0,16,6010,2024-2025,,,,,8,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
43965,0,,0,0,16,6012,2024-2025,,,,,8,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
43967,0,,0,0,16,6013,2024-2025,,,,,8,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
43970,0,,0,0,16,6014,2024-2025,,,,,8,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
43971,0,,0,0,16,6015,2024-2025,,I,,,8,0,,2025-06-05T00:00:00,,,,2026-02-22T12:29:20.647333
43971,0,,0,0,16,6015,2024-2025,,,,,8,0,,2024-08-21T00:00:00,2025-06-04T00:00:00,440,,2026-02-22T12:29:20.647333
43995,0,,0,0,16,6016,2024-2025,,,,,8,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
44025,0,,0,0,16,6017,2024-2025,,,,,8,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
44028,0,,0,0,16,6018,2024-2025,,,,,8,0,,2025-01-06T00:00:00,,,,2026-02-22T12:29:20.647333
44028,0,,0,0,16,6018,2024-2025,,I,,,8,0,,2024-12-11T00:00:00,2024-12-20T00:00:00,440,,2026-02-22T12:29:20.647333
44028,0,,0,0,16,6018,2024-2025,,,,,8,0,,2024-08-21T00:00:00,2024-12-10T00:00:00,440,,2026-02-22T12:29:20.647333
44032,0,,0,0,16,6019,2024-2025,,,,,8,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
44037,0,,0,0,16,6020,2024-2025,,,,,8,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
44038,0,,0,0,16,6021,2024-2025,,,,,8,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
44051,0,,0,0,16,6022,2024-2025,,,,,8,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
44053,0,,0,0,16,6023,2024-2025,,,,,8,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
44055,0,,0,0,16,6024,2024-2025,,,,,8,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
44108,0,,0,0,16,6025,2024-2025,,,,,8,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
44145,0,,0,0,16,6027,2024-2025,,,,,8,0,,2024-08-21T00:00:00,,,2,2026-02-22T12:29:20.647333
44169,,,0,0,16,6028,2024-2025,,,,,8,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
44193,,,0,0,16,6029,2024-2025,,,,,8,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
44210,2165417,,0,0,16,6030,2024-2025,,,,,8,0,,2024-08-21T00:00:00,,,7,2026-02-22T12:29:20.647333
44235,2165458,,0,0,16,6031,2024-2025,,,,,8,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
44541,,,0,0,16,6032,2024-2025,,,,,8,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
44651,,,0,16,16,6033,2024-2025,,,,,8,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
44861,,,0,0,16,6034,2024-2025,,,,,8,0,,2024-08-21T00:00:00,,,2,2026-02-22T12:29:20.647333
44986,,,0,0,16,6035,2024-2025,,,,,8,0,,2024-08-21T00:00:00,,,2,2026-02-22T12:29:20.647333
45088,,,0,0,16,6037,2024-2025,,,,,8,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
45730,,,0,0,16,6039,2024-2025,,,,,8,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
45754,,,0,0,16,6040,2024-2025,,,,,8,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
45761,,,0,0,16,6041,2024-2025,,,,,8,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
46060,,,0,0,16,6042,2024-2025,,,,,8,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
46096,,,0,0,16,6044,2024-2025,,,,,8,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
43675,0,,0,0,16,6046,2024-2025,,,,,8,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
43683,0,,0,0,16,6047,2024-2025,,,,,8,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
43686,0,,0,0,16,6048,2024-2025,,,,,8,0,,2025-04-14T00:00:00,,,,2026-02-22T12:29:20.647333
43686,0,,0,0,16,6048,2024-2025,,I,,,8,0,,2025-03-31T00:00:00,2025-04-04T00:00:00,440,,2026-02-22T12:29:20.647333
43686,0,,0,0,16,6048,2024-2025,,,,,8,0,,2025-01-06T00:00:00,2025-03-28T00:00:00,440,,2026-02-22T12:29:20.647333
43686,0,,0,0,16,6048,2024-2025,,I,,,8,0,,2024-12-16T00:00:00,2024-12-20T00:00:00,440,,2026-02-22T12:29:20.647333
43686,0,,0,0,16,6048,2024-2025,,,,,8,0,,2024-08-21T00:00:00,2024-12-13T00:00:00,440,,2026-02-22T12:29:20.647333
43736,0,,0,0,16,6049,2024-2025,,,,,8,0,,2024-08-21T00:00:00,2024-08-22T00:00:00,180,,2026-02-22T12:29:20.647333
43737,0,,0,0,16,6050,2024-2025,,,,,8,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
43885,0,,0,0,16,6051,2024-2025,,,,,8,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
43887,0,,0,0,16,6052,2024-2025,,,,,8,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
43893,0,,0,0,16,6053,2024-2025,,,,,8,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
43905,0,,0,0,16,6055,2024-2025,,,,,8,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
43913,0,,0,0,16,6057,2024-2025,,,,,8,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
43914,0,,0,0,16,6058,2024-2025,,,,,8,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
43920,0,,0,0,16,6059,2024-2025,,,,,8,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
43922,0,,0,0,16,6060,2024-2025,,,,,8,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
43928,0,,0,0,16,6062,2024-2025,,,,,8,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
43929,0,,0,0,16,6063,2024-2025,,,,,8,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
43930,0,,0,0,16,6064,2024-2025,,,,,8,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
43935,0,,0,0,16,6066,2024-2025,,,,,8,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
43937,0,,0,0,16,6067,2024-2025,,,,,8,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
43948,0,,0,0,16,6068,2024-2025,,,,,8,0,,2024-10-07T00:00:00,,,2,2026-02-22T12:29:20.647333
43948,0,,0,0,16,6068,2024-2025,,I,,,8,0,,2024-09-23T00:00:00,2024-10-04T00:00:00,440,2,2026-02-22T12:29:20.647333
43948,0,,0,0,16,6068,2024-2025,,,,,8,0,,2024-08-21T00:00:00,2024-09-20T00:00:00,440,2,2026-02-22T12:29:20.647333
43953,0,,0,0,16,6069,2024-2025,,,,,8,0,,2024-08-21T00:00:00,,,2,2026-02-22T12:29:20.647333
43986,0,,0,0,16,6070,2024-2025,,,,,8,0,,2025-04-14T00:00:00,,,,2026-02-22T12:29:20.647333
43986,0,,0,0,16,6070,2024-2025,,I,,,8,0,,2025-03-27T00:00:00,2025-04-04T00:00:00,440,,2026-02-22T12:29:20.647333
43986,0,,0,0,16,6070,2024-2025,,,,,8,0,,2024-08-21T00:00:00,2025-03-26T00:00:00,440,,2026-02-22T12:29:20.647333
43987,0,,0,0,16,6071,2024-2025,,,,,8,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
43991,0,,0,0,16,6072,2024-2025,,,,,8,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
43996,0,,0,0,16,6073,2024-2025,,,,,8,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
43998,0,,0,0,16,6075,2024-2025,,,,,8,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
44000,0,,0,0,16,6076,2024-2025,,,,,8,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
44004,0,,0,0,16,6077,2024-2025,,,,,8,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
44008,0,,0,0,16,6078,2024-2025,,,,,8,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
44011,0,,0,0,16,6080,2024-2025,,,,,8,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
44012,0,,0,0,16,6081,2024-2025,,,,,8,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
44014,0,,0,0,16,6082,2024-2025,,,,,8,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
44029,0,,0,0,16,6084,2024-2025,,,,,8,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
44060,0,,0,0,16,6085,2024-2025,,,,,8,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
44075,0,,0,0,16,6086,2024-2025,,,,,8,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
44084,0,,0,0,16,6087,2024-2025,,,,,8,0,,2024-08-21T00:00:00,2024-11-08T00:00:00,160,,2026-02-22T12:29:20.647333
44134,0,,0,0,16,6088,2024-2025,,,,,8,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
44190,,,0,0,16,6089,2024-2025,,,,,8,0,,2025-05-02T00:00:00,,,,2026-02-22T12:29:20.647333
44190,,,0,0,16,6089,2024-2025,,I,,,8,0,,2025-04-24T00:00:00,2025-05-01T00:00:00,440,,2026-02-22T12:29:20.647333
44190,,,0,0,16,6089,2024-2025,,,,,8,0,,2024-08-21T00:00:00,2025-04-23T00:00:00,440,,2026-02-22T12:29:20.647333
44202,,,0,0,16,6090,2024-2025,,,,,8,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
44498,,,0,0,16,6091,2024-2025,,,,,8,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
44523,,,0,0,16,6093,2024-2025,,,,,8,0,,2025-01-06T00:00:00,,,,2026-02-22T12:29:20.647333
44523,,,0,0,16,6093,2024-2025,,I,,,8,0,,2024-12-16T00:00:00,2024-12-20T00:00:00,440,,2026-02-22T12:29:20.647333
44523,,,0,0,16,6093,2024-2025,,,,,8,0,,2024-08-21T00:00:00,2024-12-13T00:00:00,440,,2026-02-22T12:29:20.647333
44531,,,0,0,16,6094,2024-2025,,,,,8,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
45142,,,0,0,16,6096,2024-2025,,,,,8,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
45303,,,0,0,16,6097,2024-2025,,,,,8,0,,2024-08-21T00:00:00,,,2,2026-02-22T12:29:20.647333
45349,2165458,,0,0,16,6098,2024-2025,,,,,8,0,,2024-08-21T00:00:00,,,7,2026-02-22T12:29:20.647333
45355,,,0,0,16,6099,2024-2025,,,,,8,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
45369,,,0,0,16,6100,2024-2025,,,,,8,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
45387,,,0,0,16,6102,2024-2025,,,,,8,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
45770,,,0,0,16,6104,2024-2025,,,,,8,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
45943,,,0,0,16,6105,2024-2025,,,,,8,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
46037,,,0,0,16,6106,2024-2025,,,,,8,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
46052,,,0,0,16,6107,2024-2025,,,,,8,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
46089,,,0,0,16,6108,2024-2025,,,,,8,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
46150,,,0,0,16,6115,2024-2025,,,,,8,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
46153,,,0,0,16,6117,2024-2025,,,,,8,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
46155,,,0,0,16,6118,2024-2025,,,,,8,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
46159,,,0,0,16,6119,2024-2025,,,,,8,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
46196,,,0,0,16,6121,2024-2025,,,,,8,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
44549,,,0,0,16,6122,2024-2025,,,,,8,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
46204,,,0,0,16,6123,2024-2025,,,,,8,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
46205,,,0,0,16,6124,2024-2025,,,,,8,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
46206,,,0,0,16,6125,2024-2025,,,,,8,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
46224,,,0,0,16,6126,2024-2025,,,,,8,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
46251,,,0,0,16,6128,2024-2025,,,,,8,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
46307,,,0,0,16,6130,2024-2025,,,,,8,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
46314,,,0,0,16,6133,2024-2025,,,,,8,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
46369,,,0,0,16,6136,2024-2025,,,,,8,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
46400,,,0,0,16,6137,2024-2025,,,,,8,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
43685,0,,0,0,16,6140,2024-2025,,,,,8,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
46416,,,0,0,16,6142,2024-2025,,,,,8,0,,2024-10-21T00:00:00,,,,2026-02-22T12:29:20.647333
46416,,,0,0,16,6142,2024-2025,,I,,,8,0,,2024-10-14T00:00:00,2024-10-18T00:00:00,440,,2026-02-22T12:29:20.647333
46416,,,0,0,16,6142,2024-2025,,,,,8,0,,2024-08-21T00:00:00,2024-10-11T00:00:00,440,,2026-02-22T12:29:20.647333
43963,0,,0,0,16,6143,2024-2025,,,,,8,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
46420,,,0,0,16,6144,2024-2025,,,,,8,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
46421,,,0,0,16,6145,2024-2025,,,,,8,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
46425,,,0,0,16,6147,2024-2025,,,,,8,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
43570,0,,0,0,16,6149,2024-2025,,,,,8,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
46440,,,0,0,16,6153,2024-2025,,,,,8,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
46444,,,0,0,16,6157,2024-2025,,,,,8,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
46452,,,0,0,16,6163,2024-2025,,,,,8,0,,2025-02-24T00:00:00,,,,2026-02-22T12:29:20.647333
46452,,,0,0,16,6163,2024-2025,,,,,8,0,,2024-08-21T00:00:00,2024-08-23T00:00:00,160,,2026-02-22T12:29:20.647333
46464,,,0,0,16,6166,2024-2025,,,,,8,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
46471,,,0,0,16,6167,2024-2025,,,,,8,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
46490,,,0,0,16,6172,2024-2025,,,,,8,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
46493,2165458,,0,0,16,6174,2024-2025,,,,,8,0,,2024-08-21T00:00:00,,,7,2026-02-22T12:29:20.647333
46494,,,0,0,16,6175,2024-2025,,,,,8,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
46534,,,0,0,16,6181,2024-2025,,,,,8,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
46551,,,0,0,16,6186,2024-2025,,,,,8,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
46560,,,0,0,16,6189,2024-2025,,,,,7,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
46568,,,0,0,16,6192,2024-2025,,,,,7,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
46569,,,0,0,16,6193,2024-2025,,,,,7,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
46571,,,0,0,16,6195,2024-2025,,,,,7,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
46572,,,0,0,16,6196,2024-2025,,,,,8,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
46574,,,0,0,16,6198,2024-2025,,,,,8,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
44017,0,,0,0,16,6200,2024-2025,,S,,,7,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
44063,0,,0,0,16,6201,2024-2025,,,,,7,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
44088,,,0,0,16,6202,2024-2025,,,,,7,0,,2024-08-21T00:00:00,,,2,2026-02-22T12:29:20.647333
44090,,,0,0,16,6203,2024-2025,,,,,7,0,,2024-11-04T00:00:00,,,2,2026-02-22T12:29:20.647333
44090,,,0,0,16,6203,2024-2025,,I,,,7,0,,2024-10-25T00:00:00,2024-10-31T00:00:00,440,2,2026-02-22T12:29:20.647333
44090,,,0,0,16,6203,2024-2025,,,,,7,0,,2024-08-21T00:00:00,2024-10-24T00:00:00,440,2,2026-02-22T12:29:20.647333
44096,,,0,0,16,6204,2024-2025,,,,,7,0,,2024-08-21T00:00:00,,,2,2026-02-22T12:29:20.647333
44098,0,,0,0,16,6205,2024-2025,,,,,7,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
44100,0,,0,0,16,6206,2024-2025,,,,,7,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
44152,0,,0,0,16,6207,2024-2025,,,,,7,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
44153,0,,0,0,16,6208,2024-2025,,,,,7,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
44178,,,0,0,16,6209,2024-2025,,,,,7,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
44180,,,0,0,16,6210,2024-2025,,,,,7,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
44181,,,0,0,16,6211,2024-2025,,,,,7,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
44324,,,0,0,16,6212,2024-2025,,,,,7,0,,2024-08-21T00:00:00,,,2,2026-02-22T12:29:20.647333
44327,,,0,0,16,6213,2024-2025,,,,,7,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
44331,,,0,0,16,6214,2024-2025,,,,,7,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
44336,,,0,0,16,6215,2024-2025,,,,,7,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
44339,,,0,0,16,6216,2024-2025,,,,,7,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
44340,,,0,0,16,6217,2024-2025,,,,,7,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
44341,,,0,0,16,6218,2024-2025,,,,,7,0,,2024-08-21T00:00:00,,,,2026-02-22T12:29:20.647333
