StudentID,InterIntraDistrictStateCode,NonpublicSchoolStateCode,NextSchoolCode,ReportingSchoolCode,SchoolCode,StudentNumber,AcademicYear,Track,AttendanceProgramCode,AttendanceProgramCodeAdditional1,AttendanceProgramCodeAdditional2,Grade,ElementaryTeacherNumber,ElementaryTeacherName,EnterDate,LeaveDate,ExitReasonCode,InterIntraDistrictTransferCode,ExtractedAt
43659,0,,0,0,16,5781,2023-2024,,,,,8,0,,2024-04-01T00:00:00,,,,2026-02-22T12:28:23.132964
43659,0,,0,0,16,5781,2023-2024,,H,,,8,0,,2024-02-06T00:00:00,2024-03-29T00:00:00,440,,2026-02-22T12:28:23.132964
43659,0,,0,0,16,5781,2023-2024,,,,,8,0,,2023-08-22T00:00:00,2024-02-05T00:00:00,440,,2026-02-22T12:28:23.132964
43679,,,0,0,16,5782,2023-2024,,,,,8,0,,2023-08-22T00:00:00,,,,2026-02-22T12:28:23.132964
43680,0,,0,0,16,5783,2023-2024,,,,,8,0,,2023-08-22T00:00:00,,,,2026-02-22T12:28:23.132964
43681,0,,0,0,16,5784,2023-2024,,,,,8,0,,2023-08-22T00:00:00,,,,2026-02-22T12:28:23.132964
43711,0,,0,0,16,5785,2023-2024,,,,,8,0,,2023-08-22T00:00:00,,,,2026-02-22T12:28:23.132964
43724,0,,0,0,16,5786,2023-2024,,,,,8,0,,2023-08-22T00:00:00,,,,2026-02-22T12:28:23.132964
43783,0,,0,0,16,5788,2023-2024,,,,,8,0,,2023-08-22T00:00:00,,,,2026-02-22T12:28:23.132964
44106,0,,0,0,16,5789,2023-2024,,,,,8,0,,2023-08-22T00:00:00,,,,2026-02-22T12:28:23.132964
44139,0,,0,0,16,5791,2023-2024,,,,,8,0,,2023-08-22T00:00:00,,,,2026-02-22T12:28:23.132964
44240,,,0,0,16,5792,2023-2024,,,,,8,0,,2023-08-22T00:00:00,,,,2026-02-22T12:28:23.132964
44255,,,0,0,16,5793,2023-2024,,,,,8,0,,2023-08-22T00:00:00,,,2,2026-02-22T12:28:23.132964
44268,,,0,0,16,5794,2023-2024,,,,,8,0,,2023-08-22T00:00:00,,,,2026-02-22T12:28:23.132964
44292,,,0,0,16,5795,2023-2024,,,,,8,0,,2023-08-22T00:00:00,,,,2026-02-22T12:28:23.132964
44526,,,0,0,16,5796,2023-2024,,,,,8,0,,2023-08-22T00:00:00,,,,2026-02-22T12:28:23.132964
44657,,,0,0,16,5798,2023-2024,,,,,8,0,,2023-08-22T00:00:00,,,2,2026-02-22T12:28:23.132964
44851,,,0,0,16,5799,2023-2024,,,,,8,0,,2023-08-22T00:00:00,,,,2026-02-22T12:28:23.132964
45015,,,0,0,16,5801,2023-2024,,,,,8,0,,2023-08-22T00:00:00,,,,2026-02-22T12:28:23.132964
45089,,,0,0,16,5802,2023-2024,,,,,8,0,,2023-08-22T00:00:00,,,,2026-02-22T12:28:23.132964
45091,,,0,0,16,5803,2023-2024,,,,,8,0,,2023-08-22T00:00:00,,,,2026-02-22T12:28:23.132964
45248,,,0,0,16,5804,2023-2024,,,,,8,0,,2023-08-22T00:00:00,,,,2026-02-22T12:28:23.132964
45264,,,0,0,16,5805,2023-2024,,,,,8,0,,2023-08-22T00:00:00,,,,2026-02-22T12:28:23.132964
45333,,,0,0,16,5806,2023-2024,,,,,8,0,,2023-08-22T00:00:00,,,,2026-02-22T12:28:23.132964
45468,,,0,0,16,5809,2023-2024,,,,,8,0,,2023-08-22T00:00:00,,,,2026-02-22T12:28:23.132964
45488,,,0,0,16,5811,2023-2024,,,,,8,0,,2023-08-22T00:00:00,,,,2026-02-22T12:28:23.132964
45750,,,0,0,16,5813,2023-2024,,,,,8,0,,2023-08-22T00:00:00,,,,2026-02-22T12:28:23.132964
45758,,,0,0,16,5815,2023-2024,,,,,8,0,,2023-08-22T00:00:00,,,,2026-02-22T12:28:23.132964
45772,,,0,0,16,5816,2023-2024,,,,,8,0,,2023-08-22T00:00:00,,,,2026-02-22T12:28:23.132964
45833,,,0,0,16,5817,2023-2024,,,,,8,0,,2023-08-22T00:00:00,,,,2026-02-22T12:28:23.132964
43406,0,,0,0,16,5819,2023-2024,,,,,8,0,,2023-08-22T00:00:00,,,,2026-02-22T12:28:23.132964
43425,0,,0,0,16,5821,2023-2024,,,,,8,0,,2023-08-22T00:00:00,,,,2026-02-22T12:28:23.132964
43428,0,,0,0,16,5822,2023-2024,,,,,8,0,,2023-08-22T00:00:00,,,,2026-02-22T12:28:23.132964
43437,0,,0,0,16,5823,2023-2024,,,,,8,0,,2023-08-22T00:00:00,,,,2026-02-22T12:28:23.132964
43564,0,,0,0,16,5824,2023-2024,,,,,8,0,,2023-08-22T00:00:00,,,,2026-02-22T12:28:23.132964
43569,0,,0,0,16,5825,2023-2024,,,,,8,0,,2023-08-22T00:00:00,,,,2026-02-22T12:28:23.132964
43571,0,,0,0,16,5826,2023-2024,,,,,8,0,,2023-08-22T00:00:00,,,,2026-02-22T12:28:23.132964
43573,0,,0,0,16,5827,2023-2024,,,,,8,0,,2023-08-22T00:00:00,,,,2026-02-22T12:28:23.132964
43575,0,,0,0,16,5828,2023-2024,,,,,8,0,,2023-08-22T00:00:00,,,,2026-02-22T12:28:23.132964
43576,0,,0,0,16,5829,2023-2024,,,,,8,0,,2023-08-22T00:00:00,,,,2026-02-22T12:28:23.132964
43587,0,,0,0,16,5830,2023-2024,,,,,8,0,,2023-08-22T00:00:00,,,,2026-02-22T12:28:23.132964
43589,0,,0,0,16,5832,2023-2024,,,,,8,0,,2023-08-22T00:00:00,,,,2026-02-22T12:28:23.132964
43590,0,,0,0,16,5833,2023-2024,,,,,8,0,,2023-08-22T00:00:00,,,,2026-02-22T12:28:23.132964
43591,0,,0,0,16,5834,2023-2024,,,,,8,0,,2023-08-22T00:00:00,,,,2026-02-22T12:28:23.132964
43592,0,,0,0,16,5835,2023-2024,,,,,8,0,,2023-08-22T00:00:00,,,,2026-02-22T12:28:23.132964
43593,0,,0,0,16,5836,2023-2024,,,,,8,0,,2023-08-22T00:00:00,,,,2026-02-22T12:28:23.132964
43594,0,,0,0,16,5837,2023-2024,,,,,8,0,,2023-08-22T00:00:00,,,,2026-02-22T12:28:23.132964
43595,0,,0,0,16,5838,2023-2024,,,,,8,0,,2023-08-22T00:00:00,,,,2026-02-22T12:28:23.132964
43601,0,,0,0,16,5839,2023-2024,,,,,8,0,,2023-08-22T00:00:00,,,,2026-02-22T12:28:23.132964
43604,0,,0,0,16,5840,2023-2024,,,,,8,0,,2023-08-22T00:00:00,,,,2026-02-22T12:28:23.132964
43605,0,,0,0,16,5841,2023-2024,,,,,8,0,,2023-08-22T00:00:00,,,,2026-02-22T12:28:23.132964
43606,0,,0,0,16,5842,2023-2024,,,,,8,0,,2023-08-22T00:00:00,,,,2026-02-22T12:28:23.132964
43607,0,,0,0,16,5843,2023-2024,,,,,8,0,,2023-08-22T00:00:00,,,,2026-02-22T12:28:23.132964
43610,0,,0,0,16,5844,2023-2024,,,,,8,0,,2023-08-22T00:00:00,,,,2026-02-22T12:28:23.132964
43611,0,,0,0,16,5845,2023-2024,,,,,8,0,,2023-08-22T00:00:00,,,,2026-02-22T12:28:23.132964
43613,0,,0,0,16,5846,2023-2024,,,,,8,0,,2023-08-22T00:00:00,,,,2026-02-22T12:28:23.132964
43614,0,,0,0,16,5847,2023-2024,,,,,8,0,,2023-08-22T00:00:00,,,,2026-02-22T12:28:23.132964
43615,0,,0,0,16,5848,2023-2024,,,,,8,0,,2023-08-22T00:00:00,,,,2026-02-22T12:28:23.132964
43616,0,,0,0,16,5849,2023-2024,,,,,8,0,,2023-08-22T00:00:00,,,,2026-02-22T12:28:23.132964
43617,0,,0,0,16,5850,2023-2024,,,,,8,0,,2023-12-11T00:00:00,,,,2026-02-22T12:28:23.132964
43617,0,,0,0,16,5850,2023-2024,,I,,,8,0,,2023-12-04T00:00:00,2023-12-08T00:00:00,440,,2026-02-22T12:28:23.132964
43617,0,,0,0,16,5850,2023-2024,,,,,8,0,,2023-08-22T00:00:00,2023-12-01T00:00:00,440,,2026-02-22T12:28:23.132964
43619,0,,0,0,16,5852,2023-2024,,,,,8,0,,2023-08-22T00:00:00,,,,2026-02-22T12:28:23.132964
43623,0,,0,0,16,5854,2023-2024,,,,,8,0,,2023-08-22T00:00:00,,,,2026-02-22T12:28:23.132964
43637,0,,0,0,16,5855,2023-2024,,,,,8,0,,2023-08-22T00:00:00,,,,2026-02-22T12:28:23.132964
43641,2165417,,0,0,16,5856,2023-2024,,,,,8,0,,2023-08-22T00:00:00,,,7,2026-02-22T12:28:23.132964
43664,0,,0,0,16,5857,2023-2024,,,,,8,0,,2023-08-22T00:00:00,,,,2026-02-22T12:28:23.132964
43687,0,,0,0,16,5858,2023-2024,,,,,8,0,,2023-08-22T00:00:00,,,,2026-02-22T12:28:23.132964
43694,0,,0,0,16,5859,2023-2024,,,,,8,0,,2023-08-22T00:00:00,,,,2026-02-22T12:28:23.132964
43717,,,0,0,16,5860,2023-2024,,,,,8,0,,2023-08-22T00:00:00,,,,2026-02-22T12:28:23.132964
43731,0,,0,0,16,5861,2023-2024,,,,,8,0,,2023-08-22T00:00:00,,,2,2026-02-22T12:28:23.132964
43735,2165458,,0,0,16,5862,2023-2024,,,,,8,0,,2023-08-22T00:00:00,,,7,2026-02-22T12:28:23.132964
43744,0,,0,0,16,5863,2023-2024,,,,,8,0,,2023-08-22T00:00:00,,,,2026-02-22T12:28:23.132964
43754,0,,0,0,16,5864,2023-2024,,,,,8,0,,2023-08-22T00:00:00,,,,2026-02-22T12:28:23.132964
43769,0,,0,0,16,5865,2023-2024,,,,,8,0,,2023-08-22T00:00:00,,,,2026-02-22T12:28:23.132964
43779,0,,0,0,16,5866,2023-2024,,,,,8,0,,2023-08-22T00:00:00,,,,2026-02-22T12:28:23.132964
43827,0,,0,0,16,5867,2023-2024,,,,,8,0,,2023-08-22T00:00:00,,,,2026-02-22T12:28:23.132964
43855,0,,0,0,16,5868,2023-2024,,,,,8,0,,2023-10-16T00:00:00,,,,2026-02-22T12:28:23.132964
43855,0,,0,0,16,5868,2023-2024,,I,,,8,0,,2023-10-09T00:00:00,2023-10-13T00:00:00,440,,2026-02-22T12:28:23.132964
43855,0,,0,0,16,5868,2023-2024,,,,,8,0,,2023-08-22T00:00:00,2023-10-06T00:00:00,440,,2026-02-22T12:28:23.132964
43904,0,,0,0,16,5869,2023-2024,,,,,8,0,,2023-08-22T00:00:00,,,,2026-02-22T12:28:23.132964
44113,0,,0,0,16,5870,2023-2024,,,,,8,0,,2023-08-22T00:00:00,,,,2026-02-22T12:28:23.132964
44135,0,,0,0,16,5871,2023-2024,,,,,8,0,,2023-08-22T00:00:00,,,,2026-02-22T12:28:23.132964
44192,,,0,0,16,5872,2023-2024,,,,,8,0,,2023-08-22T00:00:00,,,,2026-02-22T12:28:23.132964
44218,,,0,0,16,5873,2023-2024,,,,,8,0,,2023-08-22T00:00:00,,,,2026-02-22T12:28:23.132964
44560,,,0,0,16,5876,2023-2024,,,,,8,0,,2023-08-22T00:00:00,,,,2026-02-22T12:28:23.132964
44564,,,0,0,16,5877,2023-2024,,,,,8,0,,2023-08-22T00:00:00,,,,2026-02-22T12:28:23.132964
44622,,,0,0,16,5878,2023-2024,,,,,8,0,,2023-08-22T00:00:00,,,,2026-02-22T12:28:23.132964
44952,,,0,0,16,5879,2023-2024,,,,,8,0,,2023-08-22T00:00:00,,,,2026-02-22T12:28:23.132964
45356,,,0,0,16,5881,2023-2024,,,,,8,0,,2023-08-22T00:00:00,,,,2026-02-22T12:28:23.132964
45358,,,0,0,16,5882,2023-2024,,,,,8,0,,2023-08-22T00:00:00,,,,2026-02-22T12:28:23.132964
45460,,,0,0,16,5887,2023-2024,,,,,8,0,,2023-08-22T00:00:00,,,,2026-02-22T12:28:23.132964
45962,,,0,0,16,5891,2023-2024,,,,,8,0,,2023-08-22T00:00:00,,,,2026-02-22T12:28:23.132964
45980,,,0,0,16,5892,2023-2024,,,,,8,0,,2023-08-22T00:00:00,,,,2026-02-22T12:28:23.132964
45321,,,0,0,16,5893,2023-2024,,,,,8,0,,2023-08-22T00:00:00,,,,2026-02-22T12:28:23.132964
45990,,,0,0,16,5894,2023-2024,,,,,8,0,,2023-08-22T00:00:00,,,,2026-02-22T12:28:23.132964
45991,,,0,0,16,5895,2023-2024,,,,,8,0,,2023-08-22T00:00:00,,,,2026-02-22T12:28:23.132964
45694,,,0,0,16,5898,2023-2024,,,,,8,0,,2023-08-22T00:00:00,,,,2026-02-22T12:28:23.132964
45993,,,0,0,16,5900,2023-2024,,,,,8,0,,2023-08-22T00:00:00,,,,2026-02-22T12:28:23.132964
45994,,,0,0,16,5901,2023-2024,,,,,8,0,,2024-05-21T00:00:00,,,,2026-02-22T12:28:23.132964
45994,,,0,0,16,5901,2023-2024,,I,,,8,0,,2024-05-14T00:00:00,2024-05-20T00:00:00,440,,2026-02-22T12:28:23.132964
45994,,,0,0,16,5901,2023-2024,,,,,8,0,,2023-08-22T00:00:00,2024-05-13T00:00:00,440,,2026-02-22T12:28:23.132964
46013,,,0,0,16,5902,2023-2024,,,,,8,0,,2023-08-22T00:00:00,,,,2026-02-22T12:28:23.132964
46014,,,0,0,16,5903,2023-2024,,,,,8,0,,2023-08-22T00:00:00,,,,2026-02-22T12:28:23.132964
46033,,,0,0,16,5911,2023-2024,,,,,8,0,,2024-05-13T00:00:00,,,,2026-02-22T12:28:23.132964
46033,,,0,0,16,5911,2023-2024,,I,,,8,0,,2024-04-29T00:00:00,2024-05-10T00:00:00,440,,2026-02-22T12:28:23.132964
46033,,,0,0,16,5911,2023-2024,,,,,8,0,,2023-08-22T00:00:00,2024-04-26T00:00:00,440,,2026-02-22T12:28:23.132964
46035,,,0,0,16,5912,2023-2024,,,,,8,0,,2023-08-22T00:00:00,,,,2026-02-22T12:28:23.132964
46039,,,0,0,16,5914,2023-2024,,,,,8,0,,2023-08-22T00:00:00,,,,2026-02-22T12:28:23.132964
46040,,,0,0,16,5915,2023-2024,,,,,8,0,,2023-08-22T00:00:00,,,,2026-02-22T12:28:23.132964
46047,,,0,0,16,5918,2023-2024,,,,,8,0,,2023-08-22T00:00:00,,,,2026-02-22T12:28:23.132964
43712,,,0,0,16,5924,2023-2024,,,,,8,0,,2023-08-22T00:00:00,,,,2026-02-22T12:28:23.132964
46066,,,0,0,16,5925,2023-2024,,,,,8,0,,2023-08-22T00:00:00,,,,2026-02-22T12:28:23.132964
46076,,,0,0,16,5930,2023-2024,,,,,8,0,,2023-08-22T00:00:00,,,,2026-02-22T12:28:23.132964
46086,,,0,0,16,5937,2023-2024,,,,,8,0,,2023-08-22T00:00:00,,,,2026-02-22T12:28:23.132964
46106,,,0,0,16,5942,2023-2024,,,,,8,0,,2023-08-22T00:00:00,,,,2026-02-22T12:28:23.132964
43629,0,,0,0,16,5950,2023-2024,,,,,7,0,,2023-08-22T00:00:00,,,,2026-02-22T12:28:23.132964
43672,0,,0,0,16,5951,2023-2024,,,,,7,0,,2023-08-22T00:00:00,,,,2026-02-22T12:28:23.132964
43684,0,,0,0,16,5952,2023-2024,,,,,7,0,,2023-08-22T00:00:00,,,,2026-02-22T12:28:23.132964
43730,,,0,0,16,5953,2023-2024,,,,,7,0,,2023-08-22T00:00:00,,,2,2026-02-22T12:28:23.132964
43746,0,,0,0,16,5954,2023-2024,,,,,7,0,,2023-08-22T00:00:00,,,,2026-02-22T12:28:23.132964
43747,0,,0,0,16,5955,2023-2024,,,,,7,0,,2023-08-22T00:00:00,,,,2026-02-22T12:28:23.132964
43748,0,,0,0,16,5956,2023-2024,,,,,7,0,,2023-08-22T00:00:00,,,,2026-02-22T12:28:23.132964
43749,0,,0,0,16,5957,2023-2024,,,,,7,0,,2023-08-22T00:00:00,,,,2026-02-22T12:28:23.132964
43750,0,,0,0,16,5958,2023-2024,,,,,7,0,,2023-08-22T00:00:00,,,,2026-02-22T12:28:23.132964
43943,0,,0,0,16,5959,2023-2024,,,,,7,0,,2023-08-22T00:00:00,,,,2026-02-22T12:28:23.132964
43989,0,,0,0,16,5960,2023-2024,,,,,7,0,,2023-10-23T00:00:00,,,,2026-02-22T12:28:23.132964
43989,0,,0,0,16,5960,2023-2024,,I,,,7,0,,2023-10-16T00:00:00,2023-10-20T00:00:00,440,,2026-02-22T12:28:23.132964
