StudentID,InterIntraDistrictStateCode,NonpublicSchoolStateCode,NextSchoolCode,ReportingSchoolCode,SchoolCode,StudentNumber,AcademicYear,Track,AttendanceProgramCode,AttendanceProgramCodeAdditional1,AttendanceProgramCodeAdditional2,Grade,ElementaryTeacherNumber,ElementaryTeacherName,EnterDate,LeaveDate,ExitReasonCode,InterIntraDistrictTransferCode,ExtractedAt
42498,0,,0,0,16,4838,2020-2021,,,,,8,0,,2020-08-24T00:00:00,2018-06-14T00:00:00,230,,2026-02-22T00:14:43.785169
42499,0,,0,0,16,4839,2020-2021,,,,,8,0,,2020-08-24T00:00:00,2018-06-14T00:00:00,230,,2026-02-22T00:14:43.785169
42500,0,,0,0,16,4840,2020-2021,,,,,8,0,,2020-08-24T00:00:00,2018-06-14T00:00:00,230,,2026-02-22T00:14:43.785169
42524,0,,0,0,16,4841,2020-2021,,,,,8,0,,2020-08-24T00:00:00,2018-06-14T00:00:00,230,,2026-02-22T00:14:43.785169
42561,0,,0,0,16,4842,2020-2021,,,,,8,0,,2020-08-24T00:00:00,2018-06-14T00:00:00,230,,2026-02-22T00:14:43.785169
42564,0,,0,0,16,4843,2020-2021,,,,,8,0,,2020-08-24T00:00:00,2018-06-14T00:00:00,230,,2026-02-22T00:14:43.785169
42566,0,,0,0,16,4844,2020-2021,,,,,8,0,,2020-08-24T00:00:00,2018-06-14T00:00:00,230,,2026-02-22T00:14:43.785169
42641,0,,0,0,16,4845,2020-2021,,,,,8,0,,2020-08-24T00:00:00,2018-06-14T00:00:00,230,,2026-02-22T00:14:43.785169
42978,0,,0,0,16,4846,2020-2021,,,,,8,0,,2020-08-24T00:00:00,2018-06-14T00:00:00,230,,2026-02-22T00:14:43.785169
42982,0,,0,0,16,4847,2020-2021,,,,,8,0,,2020-08-24T00:00:00,2018-06-14T00:00:00,230,,2026-02-22T00:14:43.785169
43366,0,,0,0,16,4849,2020-2021,,,,,8,0,,2020-08-24T00:00:00,2018-06-14T00:00:00,230,,2026-02-22T00:14:43.785169
43378,0,,0,0,16,4850,2020-2021,,,,,8,0,,2020-08-24T00:00:00,2018-06-14T00:00:00,230,,2026-02-22T00:14:43.785169
43546,21653596024335,,0,0,16,4852,2020-2021,,,,,8,0,,2020-09-11T00:00:00,2018-06-14T00:00:00,230,4,2026-02-22T00:14:43.785169
43766,0,,0,0,16,4853,2020-2021,,,,,8,0,,2020-08-24T00:00:00,2018-06-14T00:00:00,230,,2026-02-22T00:14:43.785169
43805,0,,0,0,16,4854,2020-2021,,,,,8,0,,2020-08-24T00:00:00,2018-06-14T00:00:00,230,,2026-02-22T00:14:43.785169
43807,0,,0,0,16,4855,2020-2021,,,,,8,0,,2020-08-24T00:00:00,2018-06-14T00:00:00,230,,2026-02-22T00:14:43.785169
43972,0,,0,0,16,4857,2020-2021,,,,,8,0,,2020-08-24T00:00:00,2018-06-14T00:00:00,230,,2026-02-22T00:14:43.785169
41873,0,,0,0,16,4860,2020-2021,,,,,8,0,,2020-08-24T00:00:00,2021-06-10T00:00:00,230,,2026-02-22T00:14:43.785169
41879,0,,0,0,16,4861,2020-2021,,,,,8,0,,2020-08-24T00:00:00,2021-06-10T00:00:00,230,,2026-02-22T00:14:43.785169
42010,0,,0,0,16,4862,2020-2021,,,,,8,0,,2020-08-24T00:00:00,2021-06-10T00:00:00,230,,2026-02-22T00:14:43.785169
42167,0,,0,0,16,4863,2020-2021,,,,,8,0,,2020-08-24T00:00:00,2021-06-10T00:00:00,230,,2026-02-22T00:14:43.785169
42197,0,,0,0,16,4864,2020-2021,,,,,8,0,,2020-08-24T00:00:00,2021-06-10T00:00:00,230,,2026-02-22T00:14:43.785169
42233,0,,0,0,16,4865,2020-2021,,,,,8,0,,2020-08-24T00:00:00,2021-06-10T00:00:00,230,,2026-02-22T00:14:43.785169
42234,0,,0,0,16,4866,2020-2021,,,,,8,0,,2020-08-24T00:00:00,2021-06-10T00:00:00,230,,2026-02-22T00:14:43.785169
42235,0,,0,0,16,4867,2020-2021,,,,,8,0,,2020-08-24T00:00:00,2021-06-10T00:00:00,230,,2026-02-22T00:14:43.785169
42236,0,,0,0,16,4868,2020-2021,,,,,8,0,,2020-08-31T00:00:00,2021-04-12T00:00:00,160,,2026-02-22T00:14:43.785169
42238,0,,0,0,16,4869,2020-2021,,,,,8,0,,2020-08-24T00:00:00,2021-06-10T00:00:00,230,,2026-02-22T00:14:43.785169
42240,0,,0,0,16,4870,2020-2021,,,,,8,0,,2020-08-24T00:00:00,2021-06-10T00:00:00,230,,2026-02-22T00:14:43.785169
42241,0,,0,0,16,4871,2020-2021,,,,,8,0,,2020-08-24T00:00:00,2021-06-10T00:00:00,230,,2026-02-22T00:14:43.785169
42244,0,,0,0,16,4873,2020-2021,,,,,8,0,,2020-08-24T00:00:00,2021-06-10T00:00:00,230,,2026-02-22T00:14:43.785169
42246,0,,0,0,16,4874,2020-2021,,,,,8,0,,2020-08-24T00:00:00,2021-06-10T00:00:00,230,,2026-02-22T00:14:43.785169
42249,0,,0,0,16,4875,2020-2021,,,,,8,0,,2020-08-24T00:00:00,2021-06-10T00:00:00,230,,2026-02-22T00:14:43.785169
42250,0,,0,0,16,4876,2020-2021,,,,,8,0,,2020-08-24T00:00:00,2021-06-10T00:00:00,230,,2026-02-22T00:14:43.785169
42251,0,,0,0,16,4877,2020-2021,,,,,8,0,,2020-08-24T00:00:00,2021-06-10T00:00:00,230,,2026-02-22T00:14:43.785169
42253,0,,0,0,16,4878,2020-2021,,,,,8,0,,2020-08-24T00:00:00,2021-06-10T00:00:00,230,,2026-02-22T00:14:43.785169
42254,0,,0,0,16,4879,2020-2021,,,,,8,0,,2020-08-24T00:00:00,2021-06-10T00:00:00,230,,2026-02-22T00:14:43.785169
42255,0,,0,0,16,4880,2020-2021,,,,,8,0,,2020-08-24T00:00:00,2021-06-10T00:00:00,230,,2026-02-22T00:14:43.785169
42256,0,,0,0,16,4881,2020-2021,,,,,8,0,,2020-08-24T00:00:00,2021-06-10T00:00:00,230,,2026-02-22T00:14:43.785169
42257,0,,0,0,16,4882,2020-2021,,,,,8,0,,2020-08-24T00:00:00,2021-06-10T00:00:00,230,,2026-02-22T00:14:43.785169
42258,0,,0,0,16,4883,2020-2021,,,,,8,0,,2020-08-24T00:00:00,2021-06-10T00:00:00,230,,2026-02-22T00:14:43.785169
42261,0,,0,0,16,4884,2020-2021,,,,,8,0,,2020-08-24T00:00:00,2021-06-10T00:00:00,230,,2026-02-22T00:14:43.785169
42265,0,,0,0,16,4885,2020-2021,,,,,8,0,,2020-08-24T00:00:00,2021-06-10T00:00:00,230,,2026-02-22T00:14:43.785169
42266,0,,0,0,16,4886,2020-2021,,,,,8,0,,2020-08-24T00:00:00,2021-06-10T00:00:00,230,,2026-02-22T00:14:43.785169
42270,0,,0,0,16,4887,2020-2021,,,,,8,0,,2020-08-24T00:00:00,2021-06-10T00:00:00,230,,2026-02-22T00:14:43.785169
42271,0,,0,0,16,4888,2020-2021,,,,,8,0,,2020-08-24T00:00:00,2021-06-10T00:00:00,230,,2026-02-22T00:14:43.785169
42272,0,,0,0,16,4889,2020-2021,,,,,8,0,,2020-08-24T00:00:00,2021-06-10T00:00:00,230,,2026-02-22T00:14:43.785169
42274,0,,0,0,16,4890,2020-2021,,,,,8,0,,2020-08-24T00:00:00,2021-06-10T00:00:00,230,,2026-02-22T00:14:43.785169
42278,0,,0,0,16,4892,2020-2021,,,,,8,0,,2020-08-24T00:00:00,2021-06-10T00:00:00,230,,2026-02-22T00:14:43.785169
42279,0,,0,0,16,4893,2020-2021,,,,,8,0,,2020-08-24T00:00:00,2021-06-10T00:00:00,230,,2026-02-22T00:14:43.785169
42280,0,,0,0,16,4894,2020-2021,,,,,8,0,,2020-08-24T00:00:00,2021-06-10T00:00:00,230,,2026-02-22T00:14:43.785169
42281,0,,0,0,16,4895,2020-2021,,,,,8,0,,2020-08-24T00:00:00,2021-06-10T00:00:00,230,,2026-02-22T00:14:43.785169
42288,0,,0,0,16,4897,2020-2021,,,,,8,0,,2020-08-24T00:00:00,2021-06-10T00:00:00,230,,2026-02-22T00:14:43.785169
42289,0,,0,0,16,4898,2020-2021,,,,,8,0,,2020-08-24T00:00:00,2021-06-10T00:00:00,230,,2026-02-22T00:14:43.785169
42290,0,,0,0,16,4899,2020-2021,,,,,8,0,,2020-08-24T00:00:00,2021-06-10T00:00:00,230,,2026-02-22T00:14:43.785169
42293,0,,0,0,16,4900,2020-2021,,,,,8,0,,2020-08-24T00:00:00,2021-06-10T00:00:00,230,,2026-02-22T00:14:43.785169
42325,0,,0,0,16,4901,2020-2021,,,,,8,0,,2020-08-24T00:00:00,2021-06-10T00:00:00,230,,2026-02-22T00:14:43.785169
42328,0,,0,0,16,4902,2020-2021,,,,,8,0,,2020-08-24T00:00:00,2021-06-10T00:00:00,230,,2026-02-22T00:14:43.785169
42329,0,,0,0,16,4903,2020-2021,,,,,8,0,,2020-08-24T00:00:00,2021-06-10T00:00:00,230,,2026-02-22T00:14:43.785169
42428,0,,0,0,16,4905,2020-2021,,,,,8,0,,2020-08-24T00:00:00,2021-06-10T00:00:00,230,,2026-02-22T00:14:43.785169
42444,0,,0,0,16,4906,2020-2021,,,,,8,0,,2020-08-24T00:00:00,2021-06-10T00:00:00,230,,2026-02-22T00:14:43.785169
42513,0,,0,0,16,4907,2020-2021,,,,,8,0,,2020-08-24T00:00:00,2021-06-10T00:00:00,230,,2026-02-22T00:14:43.785169
42526,0,,0,0,16,4908,2020-2021,,,,,8,0,,2020-08-24T00:00:00,2021-06-10T00:00:00,230,,2026-02-22T00:14:43.785169
42629,0,,0,0,16,4909,2020-2021,,,,,8,0,,2020-08-24T00:00:00,2021-06-10T00:00:00,230,,2026-02-22T00:14:43.785169
42975,21653186024244,,0,0,16,4910,2020-2021,,,,,8,0,,2020-08-24T00:00:00,2021-06-10T00:00:00,230,,2026-02-22T00:14:43.785169
42981,0,,0,0,16,4911,2020-2021,,,,,8,0,,2020-08-24T00:00:00,2021-06-10T00:00:00,230,,2026-02-22T00:14:43.785169
43045,0,,0,0,16,4912,2020-2021,,,,,8,0,,2020-08-24T00:00:00,2021-06-10T00:00:00,230,,2026-02-22T00:14:43.785169
